0008f0e0	GetPointerPos__10cIntuition	cIntuition::GetPointerPos()
0009d5a0	__vt_11cEventMulti	cEventMulti virtual table
00090780	GetSampleRate__5sWave	sWave::GetSampleRate()
00093470	Write__11cIPCO_TCPIPPCvUlbT3	cIPCO_TCPIP::Write(const void *, unsigned long, bool, bool)
0004a600	ReadAhead__13cAnimSkeleton	cAnimSkeleton::ReadAhead()
00091f40	_._9cCD_Linux	cCD_Linux::~cCD_Linux()
00095ef0	SetBlockMode__5cPipeb	cPipe::SetBlockMode(bool)
00086800	HLine___3cGDRCt6tPoint1ZllG6cColorRC10cRectangle	cGD::HLine_(const tPoint<long> &, long, cColor, const cRectangle &)
00082800	GetFormat__20cSoundRecorderBuffer	cSoundRecorderBuffer::GetFormat()
00052400	SetFontOffset__10cVOEditRows	cVOEditRow::SetFontOffset(short)
0005f3c0	_._5cList	cList::~cList()
00051750	Paint__10cVOEditRowR3cGDRCt6tPoint1ZlRC10cRectangle	cVOEditRow::Paint(cGD &, const tPoint<long> &, const cRectangle &)
00089de0	PutBitmapSub__3cGDR7cBitmapRCt6tPoint1ZlRC10cRectangleP12cPaletteFull	cGD::PutBitmapSub(cBitmap &, const tPoint<long> &, const cRectangle &, cPaletteFull *)
000839d0	Notify__13cSoundChannel18eSoundChannelEvent	cSoundChannel::Notify(eSoundChannelEvent)
0004d770	__13cData_PalettePCc	cData_Palette::cData_Palette(const char *)
00055720	Paint__12sFLC_FrameLCR3cGDRC10cRectangle	sFLC_FrameLC::Paint(cGD &, const cRectangle &)
000a73c2	SF_SignedByte	SF_SignedByte
0007be60	__6cMouse	cMouse::cMouse()
000957a0	Stop__5cTask	cTask::Stop()
0008fb50	SetHelpText__8cVObjectPCc	cVObject::SetHelpText(const char *)
0007f3f0	__vc__10cPalette32Ul	cPalette32::operator[](unsigned long)
00087df0	__11cGD_MinimalRC10cDimensionUl	cGD_Minimal::cGD_Minimal(const cDimension &, unsigned long)
00043c20	DecrasePos__11cLineEditor	cLineEditor::DecrasePos()
00095520	__apl__8cDayTimeT0	cDayTime::operator+=(cDayTime)
00075c50	VLine__8cGD_LFB8RCt6tPoint1ZlUlG6cColor	cGD_LFB8::VLine(const tPoint<long> &, unsigned long, cColor)
00090af0	ATan2__6DOUBLET0	DOUBLE::ATan2(DOUBLE)
00087b20	__tf4cVVC	cVVC type_info function
00083f90	Read_Unsupported__13cSoundConvert	cSoundConvert::Read_Unsupported()
00075ce0	FillSub__8cGD_LFB8G6cColorRC10cRectangle	cGD_LFB8::FillSub(cColor, const cRectangle &)
000ac740	__vt_16cSoundCard_Linux.7cThread	cSoundCard_Linux virtual table (base cThread)
00047920	SetTextOffset__10cVOAButtonRCt6tPoint1Zl	cVOAButton::SetTextOffset(const tPoint<long> &)
000c7208	__ti13cSoundChannel	cSoundChannel type_info node
0007f2b0	SetPalette__12cPaletteFullP8cPalette	cPaletteFull::SetPalette(cPalette *)
00065be0	__9cGD_LFB15G3PTRRC10cDimensionUl	cGD_LFB15::cGD_LFB15(PTR, const cDimension &, unsigned long)
00080e70	__12cSoundFormat	cSoundFormat::cSoundFormat()
0006f700	VLineSub__9cGD_LFB24RCt6tPoint1ZlUlG6cColor	cGD_LFB24::VLineSub(const tPoint<long> &, unsigned long, cColor)
00065c80	PutBitmap_I__9cGD_LFB16R7cBitmapRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_LFB16::PutBitmap_I(cBitmap &, const cRectangle &, const tPoint<long> &, cPaletteFull *)
0005f170	__6cHNode	cHNode::cHNode()
00044f60	IsVisible__10cVOConsole	cVOConsole::IsVisible()
00080dc0	CalcSampleLength__FG12cSoundFormatbUl	CalcSampleLength(cSoundFormat, bool, unsigned long)
00097400	__t5tList1Z9cMemBlock	tList<cMemBlock>::tList()
000749a0	HLine__9cGD_LFB32RCt6tPoint1ZlUlG6cColor	cGD_LFB32::HLine(const tPoint<long> &, unsigned long, cColor)
0009d700	__vt_24cCompatibilityFileSystem	cCompatibilityFileSystem virtual table
000824a0	__tf22cSoundCard_SoftwareMix	cSoundCard_SoftwareMix type_info function
000c6ed8	__ti7cEnvVar	cEnvVar type_info node
0004a2d0	__13cAnimSkeletonPCcUl	cAnimSkeleton::cAnimSkeleton(const char *, unsigned long)
00075c90	IsAsyncRefreshCapable__8cGD_LFB8	cGD_LFB8::IsAsyncRefreshCapable()
000a42a0	__vt_8cGD_LFB8	cGD_LFB8 virtual table
00085280	Send__10cMsgSenderG3PTR	cMsgSender::Send(PTR)
0008fb60	GetHelpText__8cVObject	cVObject::GetHelpText()
0007e730	__tf12cVOMultiLine	cVOMultiLine type_info function
0008c3b0	Lock__14cSprABitmapAdd	cSprABitmapAdd::Lock()
0007d620	Key__12cVOMultiLine8eKeyCode	cVOMultiLine::Key(eKeyCode)
0008b690	AfterSwapBuffer__7cSprite	cSprite::AfterSwapBuffer()
00075800	PutAnimBitmapLMask_I__8cGD_LFB8R11cAnimBitmapUlR7cBitmapRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_LFB8::PutAnimBitmapLMask_I(cAnimBitmap &, unsigned long, cBitmap &, const cRectangle &, const tPoint<long> &, cPaletteFull *)
00084e30	__tf7cString	cString type_info function
000984f0	__thunk_12_Stop__25cSoundChannel_SoftwareMix	[thunk 12] cSoundChannel_SoftwareMix::Stop()
0004bab0	Open__10cDirectory	cDirectory::Open()
00087e80	_._11cGD_Minimal	cGD_Minimal::~cGD_Minimal()
000439b0	SetChar__11cLineEditorc	cLineEditor::SetChar(char)
0005dd30	LFB32_PutBitmap32	LFB32_PutBitmap32
000700c0	PutBitmapLMask_I__9cGD_LFB32R7cBitmapT1RC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_LFB32::PutBitmapLMask_I(cBitmap &, cBitmap &, const cRectangle &, const tPoint<long> &, cPaletteFull *)
000aef9c	SystemPointer	SystemPointer
000c7290	__ti3cGD	cGD type_info node
00042ee0	GetLines__8cConsoleii	cConsole::GetLines(int, int)
0006b6f0	PutPixel__9cGD_LFB16RCt6tPoint1ZlG6cColor	cGD_LFB16::PutPixel(const tPoint<long> &, cColor)
00090f10	External_PlayAnim__FPCcT0RC10cRectangle	External_PlayAnim(const char *, const char *, const cRectangle &)
000c5e40	CC_UPPER	CC_UPPER
00074b30	VLineSub__9cGD_LFB32RCt6tPoint1ZlUlG6cColor	cGD_LFB32::VLineSub(const tPoint<long> &, unsigned long, cColor)
0005fd50	PutBitmap_I__9cGD_LFB15R7cBitmapRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_LFB15::PutBitmap_I(cBitmap &, const cRectangle &, const tPoint<long> &, cPaletteFull *)
000c70c8	__ti10cIPCServer	cIPCServer type_info node
0008d620	ClearKeyMatrix__10cIntuition	cIntuition::ClearKeyMatrix()
000ac2b4	__vt_10Log_Stdout	Log_Stdout virtual table
000acce0	__vt_16cIPCSystem_Linux	cIPCSystem_Linux virtual table
00093e60	GetConnectionID__11cIPCO_TCPIP	cIPCO_TCPIP::GetConnectionID()
0007b9f0	_Validate__10cMemBlock_	cMemBlock_::_Validate()
00043bd0	MoveLeft__11cLineEditor	cLineEditor::MoveLeft()
000c7418	__ti13cEventManager	cEventManager type_info node
00082610	StartRecord__16cSoundCard_DummyR20cSoundRecorderBufferUcUl	cSoundCard_Dummy::StartRecord(cSoundRecorderBuffer &, unsigned char, unsigned long)
0005d6d0	LFB24_VLineSub	LFB24_VLineSub
00096a30	__tft5tNode1Z22cSharedData_AnimBitmap	tNode<cSharedData_AnimBitmap> type_info function
00044be0	Process__10cConsoleVOR6sInput	cConsoleVO::Process(sInput &)
000c6ffc	__ti19cHeap_Compatibility	cHeap_Compatibility type_info node
000af1e0	__vt_t9tMemBlock1Zc.10cMemBlock_	tMemBlock<char> virtual table (base cMemBlock_)
000959b0	__tf7cThread	cThread type_info function
0006f360	Fill_I__9cGD_LFB24G6cColorRC10cRectangle	cGD_LFB24::Fill_I(cColor, const cRectangle &)
0005fb20	IsFileName__12cLocaleEntry	cLocaleEntry::IsFileName()
0007f940	__vc__8cConvertUl	cConvert::operator[](unsigned long)
000c725c	__ti12cMsgReceiver	cMsgReceiver type_info node
0008aee0	GetAddr__3cGD	cGD::GetAddr()
000c705c	__tit5tNode1Z12cLocaleEntry	tNode<cLocaleEntry> type_info node
000530c0	HaveMoreElement__7cEnvVar	cEnvVar::HaveMoreElement()
0006f630	HLineAdd__9cGD_LFB24RCt6tPoint1ZlUlG6cColor	cGD_LFB24::HLineAdd(const tPoint<long> &, unsigned long, cColor)
0006ebc0	PutAnimBitmapAdd_I__9cGD_LFB24R11cAnimBitmapUlRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_LFB24::PutAnimBitmapAdd_I(cAnimBitmap &, unsigned long, const cRectangle &, const tPoint<long> &, cPaletteFull *)
000c701c	__ti8cLibrary	cLibrary type_info node
000549e0	GetLength__5cFile	cFile::GetLength()
00079790	GetFreeClient__14cIPCServer_IPX	cIPCServer_IPX::GetFreeClient()
00078d20	WriteFatal__5cIPCOG3PTRUlbT3	cIPCO::WriteFatal(PTR, unsigned long, bool, bool)
00074c90	__9cGD_LFB32G3PTRRC10cDimensionUl	cGD_LFB32::cGD_LFB32(PTR, const cDimension &, unsigned long)
00087900	SetPalette__4cVVCR8cPalette	cVVC::SetPalette(cPalette &)
0005f6c0	_._15cLocaleDataBase	cLocaleDataBase::~cLocaleDataBase()
00074ce0	__tf9cGD_LFB32	cGD_LFB32 type_info function
0008b650	BeforeSwapBuffer__7cSprite	cSprite::BeforeSwapBuffer()
00095a00	Clear__19cEventManager_Linux	cEventManager_Linux::Clear()
000430d0	HaveShell__8cConsole	cConsole::HaveShell()
000a5fc0	__vt_17cIPCOStream2Block	cIPCOStream2Block virtual table
00096520	__tf10cDimension	cDimension type_info function
0004fc60	GetFilename__12cData_Bitmap	cData_Bitmap::GetFilename()
00082290	Silence16__6cMixerG3PTRUl	cMixer::Silence16(PTR, unsigned long)
00080140	GetG__C6cColor	cColor::GetG() const
00053f30	Notify__8cVOFilerRC10sVOMessage	cVOFiler::Notify(const sVOMessage &)
0008cab0	RefreshTree__8cVObject	cVObject::RefreshTree()
000795c0	_._14cIPCServer_IPX	cIPCServer_IPX::~cIPCServer_IPX()
00058b40	PutText__FR3cGDR5cFontPCcGt6tPoint1ZlRC10cRectangle14eTextAlignmentP12cPaletteFull	PutText(cGD &, cFont &, const char *, tPoint<long>, const cRectangle &, eTextAlignment, cPaletteFull *)
00048f20	Notify__10cVOListReqRC10sVOMessage	cVOListReq::Notify(const sVOMessage &)
00078290	PutAnimBitmapLMask_I__8cGD_SFB8R11cAnimBitmapUlR7cBitmapRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_SFB8::PutAnimBitmapLMask_I(cAnimBitmap &, unsigned long, cBitmap &, const cRectangle &, const tPoint<long> &, cPaletteFull *)
0007ce60	_._12cVOMultiLine	cVOMultiLine::~cVOMultiLine()
0005c330	LFB15_PutBitmap8C1_LAMask	LFB15_PutBitmap8C1_LAMask
0008e690	PushKeyInput__Fv	PushKeyInput()
00084e20	__vc__10CHARFILTERUc	CHARFILTER::operator[](unsigned char)
00098d18	__vt_6cShell	cShell virtual table
0005f110	GetFirstChild__C6cHNode	cHNode::GetFirstChild() const
00080810	Rnd__7cRandomll	cRandom::Rnd(long, long)
000909f0	GetData__5sRiff	sRiff::GetData()
0007e9f0	Red__8cPaletteUl	cPalette::Red(unsigned long)
0005c6e0	LFB16_HLine	LFB16_HLine
0007baf0	GetLargestFree__11cMemoryPipe	cMemoryPipe::GetLargestFree()
00054950	OpenRW__5cFile	cFile::OpenRW()
00087bf0	VLineAdd__11cGD_MinimalRCt6tPoint1ZlUlG6cColor	cGD_Minimal::VLineAdd(const tPoint<long> &, unsigned long, cColor)
0008f160	GetNotify__7cScreen	cScreen::GetNotify()
0007bac0	GetFree__11cMemoryPipe	cMemoryPipe::GetFree()
00082b40	Play__12cSoundServerR3cAO	cSoundServer::Play(cAO &)
0004b260	SetCP__11cAnimBitmapUlRCt6tPoint1Zl	cAnimBitmap::SetCP(unsigned long, const tPoint<long> &)
000962f0	_._7cBitmap	cBitmap::~cBitmap()
00098b90	__tf10cIPXSocket	cIPXSocket type_info function
000c72e8	__ti10cRectangle	cRectangle type_info node
0008f270	Deactivate__7cScreen	cScreen::Deactivate()
00047720	Initialize__10cVOAButton	cVOAButton::Initialize()
0007fd90	__tf8cPalette	cPalette type_info function
0004a0f0	Disable__11cVOPulldownUl	cVOPulldown::Disable(unsigned long)
00057010	GetFirstChunk__11sFLC_Header	sFLC_Header::GetFirstChunk()
000c6d20	__ti8cConsole	cConsole type_info node
0006f6c0	HLineSub__9cGD_LFB24RCt6tPoint1ZlUlG6cColor	cGD_LFB24::HLineSub(const tPoint<long> &, unsigned long, cColor)
0006b9e0	HLineAlfa__9cGD_LFB16RCt6tPoint1ZlUlG6cColor	cGD_LFB16::HLineAlfa(const tPoint<long> &, unsigned long, cColor)
000af070	__vt_7cVTimer	cVTimer virtual table
00098980	__tf10cSoundPlay	cSoundPlay type_info function
0008d240	SetPointer__7cScreenP7cSprite	cScreen::SetPointer(cSprite *)
0007f190	GetConvert__12cPaletteFull	cPaletteFull::GetConvert()
0006c5d0	PutBitmapAlfa_I__9cGD_LFB24R7cBitmapRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_LFB24::PutBitmapAlfa_I(cBitmap &, const cRectangle &, const tPoint<long> &, cPaletteFull *)
000c6ee4	__ti9cEnvClass	cEnvClass type_info node
00098b40	__t5tList1Z25cSoundChannel_SoftwareMix	tList<cSoundChannel_SoftwareMix>::tList()
000841e0	__opPc__7cString	cString::operator char *()
000a0100	FreeHeapBlock	FreeHeapBlock
000c739c	__ti11cIPCO_TCPIP	cIPCO_TCPIP type_info node
000c6040	CT_FILENAME	CT_FILENAME
0006bb10	CalcModulo__9cGD_LFB16Ul	cGD_LFB16::CalcModulo(unsigned long)
0007d320	Paint__12cVOMultiLineR3cGDRCt6tPoint1ZlRC10cRectangle	cVOMultiLine::Paint(cGD &, const tPoint<long> &, const cRectangle &)
00043be0	MoveToBegin__11cLineEditor	cLineEditor::MoveToBegin()
00096f90	Check__9cFFHiddenR11cDirentname	cFFHidden::Check(cDirentname &)
0004b280	Construct__11cAnimBitmapUlUl7eBMType	cAnimBitmap::Construct(unsigned long, unsigned long, eBMType)
00048fe0	Enable__10cVOListReqUl	cVOListReq::Enable(unsigned long)
00056210	PlayFLCFile__FPcR3cGDRCt6tPoint1Zli	PlayFLCFile(char *, cGD &, const tPoint<long> &, int)
0005d8f0	LFB24_PutBitmap8Alfa	LFB24_PutBitmap8Alfa
00084de0	__10CHARFILTERR10CHARFILTERPCc	CHARFILTER::CHARFILTER(CHARFILTER &, const char *)
0005eaf0	__12cLibKeyboardPCc	cLibKeyboard::cLibKeyboard(const char *)
00098a40	__tf12cTimerSystem	cTimerSystem type_info function
00091cd0	Resume__9cCD_Linux	cCD_Linux::Resume()
00087740	GetWorkGD__C4cVVC	cVVC::GetWorkGD() const
00052500	__10cVOEditRowRC10cRectangleR10cData_FontP12cData_BitmapUsUlUsP8cVObject	cVOEditRow::cVOEditRow(const cRectangle &, cData_Font &, cData_Bitmap *, unsigned short, unsigned long, unsigned short, cVObject *)
0005c9b0	LFB16_PutBitmap8	LFB16_PutBitmap8
0004b4f0	GetPalette__11cAnimBitmapUl	cAnimBitmap::GetPalette(unsigned long)
00098750	__tft5tNode1Z12cMsgTypeNode	tNode<cMsgTypeNode> type_info function
00078710	FillAdd__8cGD_SFB8G6cColorRC10cRectangle	cGD_SFB8::FillAdd(cColor, const cRectangle &)
000497c0	__11cVOPulldownRCt6tPoint1ZlR7cBitmapN32T1R5cFontPCce	cVOPulldown::cVOPulldown(const tPoint<long> &, cBitmap &, cBitmap &, cBitmap &, cBitmap &, const tPoint<long> &, cFont &, const char *, ...)
00074c20	IsAsyncRefreshCapable__9cGD_LFB32	cGD_LFB32::IsAsyncRefreshCapable()
00090000	Refresh__8cVObject	cVObject::Refresh()
0007f710	__10cPalette16	cPalette16::cPalette16()
00090970	Info__Q25sWave7sFormat	sWave::sFormat::Info()
0007b4b0	Validate__9cMemBlock	cMemBlock::Validate()
00082910	PlayLoop__19cSoundServerChannelR3cAO	cSoundServerChannel::PlayLoop(cAO &)
0008a460	PutBitmapAlfa__3cGDR7cBitmapRCt6tPoint1ZlRC10cRectangleP12cPaletteFull	cGD::PutBitmapAlfa(cBitmap &, const tPoint<long> &, const cRectangle &, cPaletteFull *)
0004c2a0	GetFilename__7cDirent	cDirent::GetFilename()
00084eb0	Subscribe__12cMsgReceiverPcUsb	cMsgReceiver::Subscribe(char *, unsigned short, bool)
00084360	__pl__7cStringPCc	cString::operator+(const char *)
000826a0	SetProperties__16cSoundCard_DummyUlUcb	cSoundCard_Dummy::SetProperties(unsigned long, unsigned char, bool)
00043c00	IncrasePos__11cLineEditor	cLineEditor::IncrasePos()
000aefc8	MSG2	MSG2
00085060	_._12cMsgTypeNode	cMsgTypeNode::~cMsgTypeNode()
00045310	__10cVOAButtonRC10cRectangleR7cBitmapR5cFontPCc23eVOAButtonTextAlignmentbN26UsP8cVObject	cVOAButton::cVOAButton(const cRectangle &, cBitmap &, cFont &, const char *, eVOAButtonTextAlignment, bool, bool, bool, unsigned short, cVObject *)
0008d7b0	RefreshPointerPos2__10cIntuitionGt6tPoint1Zl	cIntuition::RefreshPointerPos2(tPoint<long>)
0008ced0	IsInFocus__8cVObject	cVObject::IsInFocus()
00080660	_._4cVCD	cVCD::~cVCD()
00081510	StepWriteBuffer__20cSoundRecorderBuffer	cSoundRecorderBuffer::StepWriteBuffer()
000935a0	CreateTCPIPServer__FUlUlb	CreateTCPIPServer(unsigned long, unsigned long, bool)
0006b890	VLineAdd__9cGD_LFB16RCt6tPoint1ZlUlG6cColor	cGD_LFB16::VLineAdd(const tPoint<long> &, unsigned long, cColor)
00091c80	Pause__9cCD_Linux	cCD_Linux::Pause()
0007e640	SetEntryString__12cVOMultiLineUcPc	cVOMultiLine::SetEntryString(unsigned char, char *)
00049300	__11cVOPulldownRCt6tPoint1ZlR7cBitmapN32R5cFontPCce	cVOPulldown::cVOPulldown(const tPoint<long> &, cBitmap &, cBitmap &, cBitmap &, cBitmap &, cFont &, const char *, ...)
000827e0	GetChannels__20cSoundRecorderBuffer	cSoundRecorderBuffer::GetChannels()
0007d3c0	Notify__12cVOMultiLineRC10sVOMessage	cVOMultiLine::Notify(const sVOMessage &)
000533a0	Write__24cCompatibilityFileSystemG3PTRUl	cCompatibilityFileSystem::Write(PTR, unsigned long)
0006c0d0	PutBitmapLMask_I__9cGD_LFB24R7cBitmapT1RC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_LFB24::PutBitmapLMask_I(cBitmap &, cBitmap &, const cRectangle &, const tPoint<long> &, cPaletteFull *)
00094160	Write__16cIPXSocket_LinuxPCvUl	cIPXSocket_Linux::Write(const void *, unsigned long)
0005c690	LFB16_PutBitmap_AMask	LFB16_PutBitmap_AMask
00084150	_._7cString	cString::~cString()
0009a140	__vt_10cVOAButton	cVOAButton virtual table
000972f0	__tft5tNode1Z15cIPCSession_IPX	tNode<cIPCSession_IPX> type_info function
000c73d4	__ti11cFileSystem	cFileSystem type_info node
00090d80	Tan__6DOUBLE	DOUBLE::Tan()
000835d0	GetDataUBM__25cSoundChannel_SoftwareMix	cSoundChannel_SoftwareMix::GetDataUBM()
00082ee0	SetPriority__3cAOUs	cAO::SetPriority(unsigned short)
0006f460	FillSub__9cGD_LFB24G6cColorRC10cRectangle	cGD_LFB24::FillSub(cColor, const cRectangle &)
0004c030	__7cDirentPCc	cDirent::cDirent(const char *)
0005f410	__5cList	cList::cList()
00090700	IsStereo__5sWave	sWave::IsStereo()
00097c20	_._10cVOSliderV	cVOSliderV::~cVOSliderV()
00096cc0	__t5tList1Z9cEnvClass	tList<cEnvClass>::tList()
0007b2b0	Alloc__13cSystemMemoryR9cMemBlock	cSystemMemory::Alloc(cMemBlock &)
00054d30	Write__5cFilePCvUl	cFile::Write(const void *, unsigned long)
0008f2b0	AddRequester__7cScreenP8cVObjectb	cScreen::AddRequester(cVObject *, bool)
0006bad0	Line__9cGD_LFB16RCt6tPoint1ZlT1G6cColor	cGD_LFB16::Line(const tPoint<long> &, const tPoint<long> &, cColor)
000af280	__vt_6cTask_	cTask_ virtual table
00090430	Set__7cVolumes	cVolume::Set(short)
000c6140	CT_ALPHANUM	CT_ALPHANUM
00098530	__thunk_12_SetSpeed__25cSoundChannel_SoftwareMixUs	[thunk 12] cSoundChannel_SoftwareMix::SetSpeed(unsigned short)
00090040	HasMirror__8cVObject	cVObject::HasMirror()
00084b90	__vc__10cOldStringUl	cOldString::operator[](unsigned long)
00092110	Print_Text__FPCc	Print_Text(const char *)
0009b458	__vt_11cAnimBitmap	cAnimBitmap virtual table
00047a10	IsRedbookRequired__12cApplication	cApplication::IsRedbookRequired()
0005d4d0	LFB24_VLine	LFB24_VLine
00087e30	NoSupported__11cGD_Minimal	cGD_Minimal::NoSupported()
000a93e0	__vt_3cGD	cGD virtual table
0004b5e0	GetRectangle__11cAnimBitmapUl	cAnimBitmap::GetRectangle(unsigned long)
0009eda8	__vt_14cFLCAnimPlayer.10cMemBlock_	cFLCAnimPlayer virtual table (base cMemBlock_)
000c7434	__ti5cPipe	cPipe type_info node
00087780	GetDisplayBuffer__C4cVVC	cVVC::GetDisplayBuffer() const
000958c0	Launch__7cThread	cThread::Launch()
0007f770	__vc__10cPalette15Ul	cPalette15::operator[](unsigned long)
0007e490	DisappearSlider__12cVOMultiLine	cVOMultiLine::DisappearSlider()
00089920	SaveBitmap__3cGDR7cBitmapRCt6tPoint1ZlRC10cRectangle	cGD::SaveBitmap(cBitmap &, const tPoint<long> &, const cRectangle &)
00080b90	__7cSample	cSample::cSample()
000854f0	FindType__10cMsgCenterPc	cMsgCenter::FindType(char *)
00080350	EVENT_Move__8cPointerRCt6tPoint1Zl	cPointer::EVENT_Move(const tPoint<long> &)
000846f0	__ge__7cStringPCc	cString::operator>=(const char *)
000a8978	__vt_7cString	cString virtual table
0007ba30	__tf10cMemBlock_	cMemBlock_ type_info function
00095c80	TryLock__10cSemaphore	cSemaphore::TryLock()
000479a0	__tf10cVOAButton	cVOAButton type_info function
00043390	__10cVOConsolei	cVOConsole::cVOConsole(int)
0005a130	_._9cVOMsgBox	cVOMsgBox::~cVOMsgBox()
00098550	_._t5tNode1Z25cSoundChannel_SoftwareMix	tNode<cSoundChannel_SoftwareMix>::~tNode()
000974a0	__tf6cMouse	cMouse type_info function
0005b630	CreateHeap_Compatibility__FUl	CreateHeap_Compatibility(unsigned long)
000c73e8	__ti6cTask_	cTask_ type_info node
00087b70	VLineAlfa__11cGD_MinimalRCt6tPoint1ZlUlG6cColor	cGD_Minimal::VLineAlfa(const tPoint<long> &, unsigned long, cColor)
000834d0	GetDataSLEWML__25cSoundChannel_SoftwareMix	cSoundChannel_SoftwareMix::GetDataSLEWML()
00043bc0	MoveRight__11cLineEditor	cLineEditor::MoveRight()
000a73c1	SF_UnsignedByte	SF_UnsignedByte
000c6da4	__tit9tMemBlock1Z6cColor	tMemBlock<cColor> type_info node
00085760	_._11cMsgRecNode	cMsgRecNode::~cMsgRecNode()
000c733c	__ti10Log_Stdout	Log_Stdout type_info node
00052460	GetOptions__10cVOEditRow	cVOEditRow::GetOptions()
000a6588	__vt_10cMemBlock_	cMemBlock_ virtual table
00091c10	Play_Real__9cCD_LinuxUlUl	cCD_Linux::Play_Real(unsigned long, unsigned long)
00083990	_._25cSoundChannel_SoftwareMix	cSoundChannel_SoftwareMix::~cSoundChannel_SoftwareMix()
0007e6c0	__opPc__12cVOMultiLine	cVOMultiLine::operator char *()
00057ec0	SaveMFT__5cFontPc	cFont::SaveMFT(char *)
000904e0	Filter__Q25sWave7sFormat	sWave::sFormat::Filter()
00054f70	OpenR__9cTextFileb	cTextFile::OpenR(bool)
0004fae0	GetFilename__16cData_AnimBitmap	cData_AnimBitmap::GetFilename()
0008a2b0	PutBitmapAdd__3cGDR7cBitmapRCt6tPoint1ZlP12cPaletteFull	cGD::PutBitmapAdd(cBitmap &, const tPoint<long> &, cPaletteFull *)
00090e40	Ceil__6DOUBLE	DOUBLE::Ceil()
00088fe0	PutAnimBitmapLMask__3cGDR11cAnimBitmapUlR7cBitmapRCt6tPoint1ZlP12cPaletteFull	cGD::PutAnimBitmapLMask(cAnimBitmap &, unsigned long, cBitmap &, const tPoint<long> &, cPaletteFull *)
00095c10	_._10cSemaphore	cSemaphore::~cSemaphore()
00059050	__tf10cData_Font	cData_Font type_info function
000aee74	_12cApplication.Keyboard	_12cApplication.Keyboard
0005cbb0	LFB16_PutBitmap8C1_AMask	LFB16_PutBitmap8C1_AMask
00078ca0	__tf10cIPCSystem	cIPCSystem type_info function
00067f50	SaveBitmap_I__9cGD_LFB16R7cBitmapRC10cRectangleRCt6tPoint1Zl	cGD_LFB16::SaveBitmap_I(cBitmap &, const cRectangle &, const tPoint<long> &)
00096810	__tf7cStream	cStream type_info function
0007b790	__as__12cMemBlockPTRRC12cMemBlockPTR	cMemBlockPTR::operator=(const cMemBlockPTR &)
0004c2e0	_._7cDirent	cDirent::~cDirent()
00095a80	IsSignaled__19cEventManager_LinuxPv	cEventManager_Linux::IsSignaled(void *)
000af010	__vt_7cBitmap.10cMemBlock_	cBitmap virtual table (base cMemBlock_)
00095e70	Write__5cPipePCvUl	cPipe::Write(const void *, unsigned long)
000741f0	PutAnimBitmapSub_I__9cGD_LFB32R11cAnimBitmapUlRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_LFB32::PutAnimBitmapSub_I(cAnimBitmap &, unsigned long, const cRectangle &, const tPoint<long> &, cPaletteFull *)
0005fa50	ResolveKey__15cLocaleDataBasePCc	cLocaleDataBase::ResolveKey(const char *)
0005cda0	LFB16_PutBitmap8C1_Add	LFB16_PutBitmap8C1_Add
0005caf0	LFB16_PutBitmap8Sub	LFB16_PutBitmap8Sub
00082730	__tf10cSoundCard	cSoundCard type_info function
0006d6d0	PutBitmapAMask_I__9cGD_LFB24R7cBitmapRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_LFB24::PutBitmapAMask_I(cBitmap &, const cRectangle &, const tPoint<long> &, cPaletteFull *)
0005d500	LFB24_HLineAdd	LFB24_HLineAdd
000af0bc	__vt_10cDirectory	cDirectory virtual table
00090400	SetRight__7cVolumes	cVolume::SetRight(short)
00043020	GetNextInput__8cConsole	cConsole::GetNextInput()
0007fa50	GetColor__C8cPaletteUl	cPalette::GetColor(unsigned long) const
00097100	__tf9cVOButton	cVOButton type_info function
00043d20	__10cConsoleVORC10cRectangleG6cColorR10cData_FontP10cVOConsoleb	cConsoleVO::cConsoleVO(const cRectangle &, cColor, cData_Font &, cVOConsole *, bool)
000c6a10	stdlog	stdlog
000a2820	__vt_9cGD_LFB16	cGD_LFB16 virtual table
00075fc0	PutAnimBitmapAdd_I__8cGD_LFB8R11cAnimBitmapUlRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_LFB8::PutAnimBitmapAdd_I(cAnimBitmap &, unsigned long, const cRectangle &, const tPoint<long> &, cPaletteFull *)
000748e0	FillAlfa__9cGD_LFB32G6cColorRC10cRectangle	cGD_LFB32::FillAlfa(cColor, const cRectangle &)
00065b00	VLineAlfa__9cGD_LFB15RCt6tPoint1ZlUlG6cColor	cGD_LFB15::VLineAlfa(const tPoint<long> &, unsigned long, cColor)
